chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv
chr7	108569340	108570462	THAP5	DNAJB9	-	+	116	divergent_classic	108569750	108569866	1.0	65.7	99.0	11	1.0	33.42788725891192	0.6235195586069643	11	1.0	20.32876569150918	0.7765088751520244	11	1.0	0.4096641620458394	0.7840050197977686	11	1.0	0.3854170233125984	0.576859306772202
chr7	151057209	151058339	SLC4A2	CDK5	+	-	688	divergent_overlapping	151057209	151057897	0.44601769911504424	65.5	49.0	11	1.0	15.123226479869542	0.5026679314080851	10	0.9090909090909091	5.113414752632689	0.5693872425405039	10	0.9090909090909091	0.58425780824222	1.0537159263286482	11	1.0	0.2880134989353237	0.8687403592248047
chr7	151080520	151087953	TMUB1	AGAP3	-	+	2337	divergent_classic	151083493	151085830	0.704426207453249	68.2	221.5	11	1.0	15.29380030934031	0.562877183713683	9	0.8181818181818182	5.835992939610946	0.6364507275359387	10	0.9090909090909091	0.6220488890210418	1.2544292125900562	11	1.0	0.30810901007093866	0.5290039573765211
chr8	17246555	17247354	CNOT7	VPS37A	-	+	52	divergent_classic	17246878	17246930	1.0	65.1	73.0	11	1.0	34.850680609883334	0.7469306069085153	11	1.0	14.382849438531679	0.6033185609977915	10	0.9090909090909091	0.6529870979267207	1.2496360172113614	11	1.0	0.18940446403069033	1.170973324192189
chr8	27310688	27311565	TRIM35	PTK2B	-	+	209	divergent_classic	27311272	27311481	1.0	70.5	89.0	11	1.0	30.678794592422786	0.5247108257885322	10	0.9090909090909091	7.006413931856463	0.8113733137184737	10	0.9090909090909091	0.567372222369907	1.1137230705406391	11	1.0	0.33842322683811377	0.8237685137710242
chr8	30727273	30729130	GSR	UBXN8	-	+	1284	divergent_classic	30727846	30729130	0.46365105008077545	69.0	88.0	11	1.0	12.579171712563978	0.4191257137154825	9	0.8181818181818182	8.12471998668881	0.7886636750317022	11	1.0	0.6762481032922083	0.7246318063146203	11	1.0	0.4400655177902161	0.7728712074631384
chr8	38175890	38177125	BAG4	LSM1	+	-	198	divergent_overlapping	38176532	38176730	1.0	64.4	102.0	11	1.0	46.0751020207233	0.6249281780241139	11	1.0	21.086702519767908	0.6599626177577858	9	0.8181818181818182	0.7662930389004131	0.9308852565121757	11	1.0	0.30025378784382073	0.5970355651753748
chr8	38996181	38997597	ADAM9	TM2D2	+	-	71	divergent_overlapping	38996753	38996824	1.0	63.8	135.0	11	1.0	30.59729392374263	0.460252612131035	11	1.0	16.693158334043662	0.6583559334511274	11	1.0	0.3575939581690072	0.6805391980130963	11	1.0	0.29250779861773585	0.5958451597293747
chr8	42541092	42542052	SMIM19	SLC20A2	+	-	772	divergent_overlapping	42541154	42541926	1.0	65.0	117.0	11	1.0	27.054113171411746	0.611682860158113	11	1.0	19.066868488628227	0.4503877049834312	11	1.0	0.2382442394268671	0.7115723162438792	11	1.0	0.13710585905709569	0.6045919169856045
chr8	42896069	42897989	HOOK3	RNF170	+	-	345	divergent_overlapping	42896945	42897290	1.0	67.9	235.0	11	1.0	32.484804327702285	0.49265201213503834	11	1.0	15.555740723638898	0.6668910726269162	11	1.0	0.5067507718113468	0.9158942159366694	11	1.0	0.3342430082514531	0.5395168431814676
chr8	47959898	47960278	PRKDC	MCM4	-	+	6	divergent_classic	47960178	47960184	1.0	63.2	36.0	11	1.0	33.95069411368461	0.7141627302479047	9	0.8181818181818182	10.182923479132247	0.6395898377274772	10	0.9090909090909091	0.747838929835618	1.1282612270830235	11	1.0	0.24075286472965682	1.8123142124327716
chr8	55772933	55773648	TMEM68	TGS1	-	+	38	divergent_classic	55773407	55773445	1.0	69.2	77.0	11	1.0	33.293591416409065	0.5272610816151162	11	1.0	19.354233816968275	0.4776197667837119	11	1.0	0.23547791520767128	0.7841214131109522	11	1.0	0.26231404105847306	0.8557700854442459
chr8	73293988	73295944	RDH10	RPL7	+	-	1188	divergent_overlapping	73294601	73295789	1.0	67.0	205.0	11	1.0	28.734682742397926	0.5075485633786522	11	1.0	11.965182180829515	0.6187208335422151	10	0.9090909090909091	0.8026862032196811	1.1377740155615657	11	1.0	0.24530880126763038	0.25998619897506675
chr8	73971999	73972436	ELOC	TMEM70	-	+	129	divergent_classic	73972307	73972436	0.8421052631578947	66.3	37.0	11	1.0	21.11834545989827	0.8224930620692027	11	1.0	7.395533446924126	0.7597387026215313	11	1.0	0.30981237910895615	1.26508189478698	11	1.0	0.2117053196210807	1.0062717920800617
chr8	86514331	86515044	RMDN1	CPNE3	-	+	77	divergent_classic	86514357	86514434	1.0	67.6	63.0	11	1.0	37.63153148509425	0.5614031236670292	9	0.8181818181818182	7.136767903263503	0.7981547973978188	11	1.0	0.41696027669009245	0.759830631405376	11	1.0	0.5270568843026173	0.6941573824128412
chr8	90000913	90003228	DECR1	NBN	+	-	1824	divergent_overlapping	90001404	90003228	0.48596112311015116	63.5	89.0	11	1.0	21.622156068498548	0.4701966778774043	10	0.9090909090909091	10.883750505870244	0.5525668093571852	11	1.0	0.55153251780198	0.8329820140771944	11	1.0	0.4467581575153575	0.5498098274054141
chr8	103414666	103415595	DCAF13	SLC25A32	+	-	476	divergent_overlapping	103414713	103415189	1.0	63.8	98.0	11	1.0	28.14616473155214	0.4062778473301769	11	1.0	18.989778368768505	0.5804949889748879	11	1.0	0.3321195890817188	0.9924818590156919	11	1.0	0.22350874794689568	0.5077976559609142
chr8	108443371	108444034	EIF3E	EMC2	-	+	104	divergent_classic	108443496	108443600	1.0	65.3	58.0	11	1.0	27.626868480866495	0.36370805922546695	11	1.0	17.682067049431502	0.7915313945379682	11	1.0	0.6259946416207879	0.8056495650984672	11	1.0	0.3537321687933254	0.5844047084271943
chr8	116766248	116766925	UTP23	EIF3H	+	-	421	divergent_overlapping	116766504	116766925	0.9734121122599705	62.1	57.0	11	1.0	32.90421695622844	0.6011214724732158	11	1.0	11.996810743579509	0.6912350615412335	11	1.0	0.4531375592760984	0.6483938673449458	11	1.0	0.3927900360377123	0.7334286618831158
chr8	123041817	123042493	TBC1D31	DERL1	+	-	335	divergent_overlapping	123041967	123042302	1.0	66.4	78.0	11	1.0	32.818764065468315	0.7039419955238196	11	1.0	9.86611430608865	0.6303142992698952	11	1.0	0.35612430710763654	0.9774953367115043	11	1.0	0.2966167040988178	0.8377282511884783
chr8	124538970	124539458	NDUFB9	TATDN1	+	-	358	divergent_overlapping	124539100	124539458	0.6352459016393442	64.5	34.0	11	1.0	34.39646620229885	0.4094709686059113	11	1.0	17.28664512476605	0.48788508356994736	11	1.0	0.48011606004171464	0.7397095072888743	11	1.0	0.4884588140573651	1.045307148954665
chr8	125091518	125091880	NSMCE2	WASHC5	+	-	141	divergent_overlapping	125091678	125091819	1.0	71.0	39.0	11	1.0	30.604016980772816	0.4773658199613766	10	0.9090909090909091	9.444675625184862	0.8218868046308769	11	1.0	0.4466993863362724	1.1635147789206925	11	1.0	0.2807309667835698	1.001274912858203
chr9	26946849	26947580	IFT74	PLAA	+	-	204	divergent_overlapping	26947038	26947242	1.0	67.6	72.0	11	1.0	40.08429369265617	0.7021709136514055	11	1.0	26.55053734490644	0.6763824239090943	11	1.0	0.4872840110554007	0.6953009980379293	11	1.0	0.44663664056863955	0.7999523849155152
chr9	32550561	32552586	SMIM27	TOPORS	+	-	1443	divergent_overlapping	32551143	32552586	0.974320987654321	57.8	146.0	11	1.0	34.764480181734655	0.5096198665943015	11	1.0	16.29877333220662	0.5141111240650764	11	1.0	0.4900543395440803	1.005064882097173	11	1.0	0.38235867299231946	0.604083191167003
chr9	33025084	33025799	APTX	DNAJA1	-	+	142	divergent_classic	33025130	33025272	1.0	71.6	79.0	11	1.0	37.89954593753871	0.6707731960727583	11	1.0	17.14180284763437	0.5181271730851311	11	1.0	0.4553881703487997	0.7040924784973329	11	1.0	0.3442829342933582	0.4078158197099499
chr9	33263783	33265120	BAG1	CHMP5	-	+	158	divergent_classic	33264720	33264878	1.0	60.9	112.0	11	1.0	31.008072250319113	0.43063372280376183	11	1.0	11.903928740612661	0.6297628130867856	11	1.0	0.45280831200089583	0.7128748925249432	11	1.0	0.26004628390494966	0.6078352342794843
chr9	34637203	34638132	SIGMAR1	GALT	-	+	288	divergent_classic	34637844	34638132	0.8073196986006459	65.2	70.0	11	1.0	33.23964441059007	0.6681639746729919	11	1.0	7.6579978669858955	0.7653585630784867	11	1.0	0.48269312601837505	1.0532701846635595	11	1.0	0.3858715679411892	0.8254765830991605
chr9	35731813	35732760	TLN1	CREB3	-	+	402	divergent_classic	35732195	35732597	1.0	70.3	89.0	11	1.0	20.63302334597389	0.4192996213603579	11	1.0	10.997885961741057	0.6259685982607164	11	1.0	0.27383007874168713	0.6322457912262442	11	1.0	0.18234731454730638	0.6868163866120158
chr9	35748656	35749286	GBA2	RGP1	-	+	58	divergent_classic	35749228	35749286	0.9904761904761905	71.0	63.0	11	1.0	30.685056665741858	0.44947098910181965	10	0.9090909090909091	13.14364888617802	0.8061343669587899	11	1.0	0.32531858478632036	0.7577713850522602	11	1.0	0.15706956548293508	1.0000262937963154
chr9	35814450	35815354	TMEM8B	HINT2	+	-	904	divergent_overlapping	35814450	35815354	0.5199115044247787	74.7	54.0	11	1.0	23.707131980593775	0.4678388040320214	11	1.0	12.4234889250616	0.7762895167536602	11	1.0	0.4078474273231079	0.6285909677025504	11	1.0	0.25133321809034537	0.8511050490519402
chr9	71910595	71911763	ABHD17B	C9orf85	-	+	316	divergent_classic	71911193	71911509	0.5573630136986302	67.95	37.0	11	1.0	29.29983262867818	0.49611634742946026	11	1.0	10.762776283318269	0.5751496503482975	11	1.0	0.28234968792974896	1.185242194397128	11	1.0	0.22856553233030408	0.9385577324715214
chr9	75087969	75088903	NMRK1	OSTF1	-	+	296	divergent_classic	75088217	75088513	1.0	63.2	94.0	11	1.0	30.430122338301956	0.5239249537670193	11	1.0	9.799346299975314	0.4783632417439782	11	1.0	0.21601373019015624	1.2603319962519344	11	1.0	0.28822340182883327	0.9612584722549793
chr9	83979411	83981227	HNRNPK	RMI1	-	+	166	divergent_classic	83980631	83980797	1.0	66.2	177.0	11	1.0	34.985740589968714	0.5178330608536982	11	1.0	31.323539059002062	0.5709972170925974	11	1.0	0.40361624652246386	0.8108061445612306	11	1.0	0.36424387992957497	0.4955813620449113
chr9	93451058	93453581	FAM120A	FAM120AOS	+	-	1897	divergent_overlapping	93451684	93453581	0.6393182718985335	65.5	166.0	11	1.0	35.47638497823956	0.4718662989700611	11	1.0	12.392237875431885	0.522300302260394	11	1.0	0.4145252078845113	0.9812568512150767	11	1.0	0.3281870750864401	0.4432299350767377
chr9	97633058	97634132	TSTD2	NCBP1	-	+	299	divergent_classic	97633368	97633667	1.0	68.0	116.0	11	1.0	27.182549208416003	0.5304498864949759	11	1.0	24.55590525124801	0.5097877080687084	11	1.0	0.3523616796403881	0.6724737812725251	11	1.0	0.36403139315062155	0.6479576646374746
chr9	99221437	99222679	ALG2	SEC61B	-	+	121	divergent_classic	99221942	99222063	1.0	65.2	112.0	11	1.0	37.270241307025806	0.5546816816914579	11	1.0	29.32735686908155	0.5686371908533261	11	1.0	0.43680093331062825	0.8687250195542223	11	1.0	0.38697862260658406	0.6016641866145679
chr9	100098493	100099395	ERP44	INVS	-	+	190	divergent_classic	100099052	100099242	1.0	61.4	69.0	11	1.0	28.47131003607709	0.38250904909397027	11	1.0	13.788458632171178	0.6990510368145745	11	1.0	0.5123473011280134	1.0213697290952757	11	1.0	0.30735366167346656	0.6807329465566373
chr9	101398571	101399246	MRPL50	ZNF189	-	+	232	divergent_classic	101398618	101398850	1.0	63.7	49.0	11	1.0	20.742972310816608	0.5343584777861445	11	1.0	8.086549993507154	0.6981334060251747	11	1.0	0.13508232282465021	0.9556319185501837	11	1.0	0.27770751565915713	0.8286644961800302
chr9	108933790	108934676	ELP1	ABITRAM	-	+	71	divergent_classic	108934328	108934399	1.0	63.7	83.0	11	1.0	30.480819693974173	0.5333145584213413	11	1.0	12.535743408858751	0.5559607496497245	11	1.0	0.342543495741786	0.8560877054772735	11	1.0	0.3168857445024123	0.8306224949606122
chr9	113221139	113221778	FKBP15	SLC31A1	-	+	85	divergent_classic	113221458	113221543	1.0	64.5	60.0	11	1.0	25.878260778990725	0.6016280633149248	11	1.0	9.93430035634843	0.5847955529362469	11	1.0	0.36460650335383793	0.763569262359193	11	1.0	0.17587179943321016	0.6174865922726633
chr9	113275269	113275949	CDC26	PRPF4	-	+	69	divergent_classic	113275572	113275641	1.0	64.0	56.0	11	1.0	27.283258744093914	0.4530338257844215	11	1.0	17.992929432149616	0.45213573735906004	11	1.0	0.5021162119023369	0.971152338581225	11	1.0	0.43469642606104114	0.8572190206449685
chr9	122264536	122264971	MRRF	RBM18	+	-	238	divergent_overlapping	122264602	122264840	1.0	65.5	50.0	11	1.0	27.376738979833878	0.3663057242955368	11	1.0	22.517800493778477	0.4501159195303573	11	1.0	0.26709447435279504	0.8497734127486695	11	1.0	0.2093166547863294	1.0426444642883235
chr9	124861278	124862207	RPL35	ARPC5L	-	+	148	divergent_classic	124861981	124862129	1.0	68.6	97.0	11	1.0	32.06840927232561	0.47906090203368756	11	1.0	14.75040015890853	0.7142510057030801	11	1.0	0.5445428301976724	0.9116206953209807	11	1.0	0.4066227759967475	0.8021074281501531
chr9	127450864	127452056	RPL12	LRSAM1	-	+	82	divergent_classic	127451406	127451488	1.0	59.3	98.0	11	1.0	36.327847794311545	0.46396010971373713	11	1.0	14.620773268789508	0.6365751338828004	11	1.0	0.5150257726999924	0.753728700304038	11	1.0	0.42381730312419763	0.6230591913245225
chr9	128275312	128276416	SWI5	GOLGA2	+	-	648	divergent_overlapping	128275378	128276026	1.0	64.0	85.0	11	1.0	33.75940027424325	0.6527345110148232	11	1.0	10.628506391572623	0.6821605600197177	11	1.0	0.34264707832806196	0.7735766038727995	11	1.0	0.33883632755616927	1.1517800686348487
chr9	128322262	128323192	TRUB2	COQ4	-	+	96	divergent_classic	128322447	128322543	1.0	64.7	93.0	11	1.0	38.108374247152476	0.7304276783921813	11	1.0	10.59462143316756	0.621962426924278	11	1.0	0.498181791120989	0.7742002449267469	11	1.0	0.2616889460384495	1.011682025066651
chr9	128881632	128882494	LRRC8A	KYAT1	+	-	362	divergent_overlapping	128882132	128882494	0.9721577726218097	62.5	76.0	11	1.0	33.18779839433905	0.5024049024004712	11	1.0	11.080571732571629	0.6638762553391891	10	0.9090909090909091	0.7667516742384879	0.8086475931383489	11	1.0	0.28237649655172353	0.8554369919045036
chr9	128947074	128948285	DOLK	NUP188	-	+	95	divergent_classic	128947603	128947698	1.0	68.3	123.0	11	1.0	42.08677547583835	0.6498160091679668	11	1.0	17.170269381435514	0.7258651242698262	11	1.0	0.5675718335760453	0.8586822273217285	11	1.0	0.4218767342731749	0.8124626018843611
chr9	129110345	129111627	PTPA	CRAT	+	-	240	divergent_overlapping	129110949	129111189	1.0	68.8	135.0	11	1.0	25.859219895238436	0.28444762384364647	11	1.0	14.462559053068203	0.7110534205375206	10	0.9090909090909091	0.795897764290736	1.0480740609930776	11	1.0	0.4680816152150062	0.8274789707639091
chr9	129834697	129836042	USP20	C9orf78	+	-	1166	divergent_overlapping	129834697	129835863	0.8193308550185874	67.6	108.0	11	1.0	38.96004012980647	0.5284336159990962	10	0.9090909090909091	7.455124608517267	0.5962367292493631	11	1.0	0.5256245474316757	0.6901984119002368	11	1.0	0.3164226268726253	0.5918126721575323
chr9	132669656	132671075	GTF3C4	DDX31	+	-	367	divergent_overlapping	132670034	132670401	1.0	68.9	149.0	11	1.0	46.09697990394805	0.6757497673744158	11	1.0	21.580910737846207	0.6241249822684234	11	1.0	0.5480088498809346	0.7337487108169809	11	1.0	0.5006968010368879	0.6939008047376872
chr9	133347575	133348905	MED22	RPL7A	-	+	86	divergent_classic	133348131	133348217	1.0	66.4	115.0	11	1.0	38.99218533012389	0.5609345336053694	11	1.0	15.897247405755616	0.43014353041622616	10	0.9090909090909091	0.6220889509519655	0.9624972060897429	11	1.0	0.4133124699198325	0.6683396426151126
chr9	133356273	133357090	SURF2	SURF1	+	-	127	divergent_overlapping	133356549	133356676	1.0	51.2	73.0	11	1.0	28.472261446392928	0.7972386383660156	9	0.8181818181818182	3.861541258422065	0.8988618213542241	11	1.0	0.1499029688371589	1.533370128867869	11	1.0	0.08704284717102227	0.9634087457593045
chr9	136410015	136411343	ENTR1	PMPCA	-	+	15	divergent_classic	136410614	136410629	1.0	63.8	138.0	11	1.0	40.96661482170031	0.6183576667435295	11	1.0	15.058565191307004	0.8153716989951925	11	1.0	0.5959130405354582	0.5921864275731146	11	1.0	0.4293291023356343	0.6923076145871617
chr9	137188013	137189401	ANAPC2	SSNA1	-	+	99	divergent_classic	137188560	137188659	1.0	70.1	145.0	11	1.0	39.47939802060618	0.6250689440515379	11	1.0	11.254383453350426	0.8043924152579679	11	1.0	0.590758841305567	0.8689822887498239	11	1.0	0.3265958879473312	0.6611113746262091
chr9	137204869	137206013	TMEM203	NDOR1	-	+	36	divergent_classic	137205648	137205684	1.0	68.2	118.0	11	1.0	39.81351722835947	0.4325581116549587	11	1.0	10.59446570283354	0.7581242429432468	11	1.0	0.6532226869305167	0.7327840645197671	11	1.0	0.46850251948201344	0.6717959633772669
chrX	7147236	7148447	STS	PUDP	+	-	922	divergent_overlapping	7147236	7148158	0.6564822460776218	74.8	117.0	11	1.0	29.831381318599654	0.5509063110575022	10	0.9090909090909091	10.23504527448472	0.9141360969461658	11	1.0	0.3787561778231167	0.7128580222924743	11	1.0	0.23309918928452236	0.9186052410354084
chrX	13734322	13735217	TRAPPC2	OFD1	-	+	107	divergent_classic	13734635	13734742	1.0	63.8	77.0	11	1.0	29.861458628534216	0.43677932424042526	11	1.0	16.065714910126097	0.6364307693309442	11	1.0	0.4599871639969417	0.8157144716016221	11	1.0	0.3727515424126	0.5886233000716034
chrX	47144351	47145588	RBM10	NDUFB11	+	-	246	divergent_overlapping	47145220	47145466	1.0	61.8	102.0	11	1.0	25.412926274959236	0.5361705271027808	11	1.0	15.344210086680816	0.5932723800105517	11	1.0	0.4915459279348653	0.9689438724117289	10	0.9090909090909091	0.7084513549620688	0.9091729499005898
chrX	71253962	71255146	NONO	ZMYM3	+	-	333	divergent_overlapping	71254813	71255146	0.40118243243243246	68.2	43.0	11	1.0	25.071588444046778	0.43923510212270567	10	0.9090909090909091	9.275278374205516	0.7134661115998675	11	1.0	0.49527935960543396	0.6771284565014325	11	1.0	0.5902039811266705	0.7919671052269774
chrX	101407839	101408313	GLA	HNRNPH2	-	+	209	divergent_classic	101408012	101408221	1.0	51.1	34.0	11	1.0	15.83908500689106	0.5149839464029995	11	1.0	13.594702064677485	0.5066833022325571	11	1.0	0.3616751153829411	1.0271652513225369	9	0.8181818181818182	0.9422398968671548	1.2943510207496711
chrX	108091190	108091909	PSMD10	ATG4A	-	+	118	divergent_classic	108091549	108091667	1.0	61.8	58.0	11	1.0	19.353476474658695	0.40927244355453485	11	1.0	10.686099630391132	0.4670754691981758	10	0.9090909090909091	0.7513374369330688	1.7313119149123943	10	0.9090909090909091	0.5775777325493702	1.334073640467034
chrX	119871288	119872254	RNF113A	NDUFA1	-	+	98	divergent_classic	119871733	119871831	1.0	60.5	79.0	11	1.0	31.09471343532107	0.4039857254640357	11	1.0	19.396318154966693	0.6037718789392378	9	0.8181818181818182	0.7414652703853339	1.1230074006439579	10	0.9090909090909091	0.806728792576714	0.9332974030448628
chrX	135343658	135345132	ZNF75D	ZNF449	-	+	686	divergent_classic	135344109	135344795	0.562415196743555	68.65	37.5	11	1.0	22.702732420126733	0.3351856350193479	11	1.0	12.501205182618948	0.5893622743066448	11	1.0	0.5864367156923417	0.9601143337086424	11	1.0	0.6566207367353761	0.6415527246807555
chrX	135973512	135974546	SLC9A6	MMGT1	+	-	189	divergent_overlapping	135973840	135974029	1.0	71.0	93.0	11	1.0	22.08736513255368	0.44217273840689525	11	1.0	12.762183086858293	0.5290384586117812	10	0.9090909090909091	0.5002827955477683	1.2896196272491143	11	1.0	0.4168366213055148	0.8717317168831229
chrX	149540354	149541633	EOLA1	ENSG00000241489	+	-	572	divergent_overlapping	149540354	149540926	0.7036747458952306	63.6	76.0	11	1.0	24.738295423382173	0.48978067514260865	11	1.0	14.991063292600996	0.9887445357640064	11	1.0	0.4645320732051026	0.7340144227095217	9	0.8181818181818182	0.8775489162041563	1.1819918776550735
chrX	153793515	153795102	SSR4	IDH3G	+	-	997	divergent_overlapping	153793515	153794512	0.8078134845620668	68.0	131.0	11	1.0	26.597653763281745	0.41420586935774295	11	1.0	13.735608493530952	0.5585743179021486	10	0.9090909090909091	0.7922929933399295	0.8566346032353243	10	0.9090909090909091	0.8850848714578947	0.9802015993973135
chrX	153970620	153973029	HCFC1	TMEM187	-	+	935	divergent_classic	153971818	153972753	1.0	65.7	250.0	11	1.0	30.210276872154193	0.3997974922839328	11	1.0	30.068948768004915	0.5571501315717348	11	1.0	0.443069499458117	0.8263515648904977	11	1.0	0.40019912431095844	1.0443210328065864
chrX	154374352	154379877	FLNA	EMD	-	+	4638	divergent_classic	154374634	154379272	0.44380090497737557	71.05	150.5	11	1.0	7.854901631636967	0.47570429172584894	11	1.0	5.669013992319698	0.42677648439045	11	1.0	0.45169021349316946	0.8280691254215257	11	1.0	0.5891760818296883	0.8544741390882913
