chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv	meth_mean	meth_cv	meth_n_hypo	meth_frac_hypo	DNase_mean	DNase_cv	DNase_n_present	DNase_frac_present	H3K9ac_mean	H3K9ac_cv	H3K36me3_mean	H3K36me3_cv	repliseq_mean	CTCF_n_peaks	mahalanobis_dist	mahalanobis_score	cosine_sim	cosine_score	percentile_score	composite_score	composite_rank
chr4	174283414	174284244	FBXO8	CEP44	-	+	62	divergent_classic	174283667	174283729	1.0	56.4	56.0	11	1.0	48.470395247463834	0.6232594163721039	11	1.0	37.345045003866936	0.5007064895858194	11	1.0	0.4660725728857089	0.9345048022999359	11	1.0	0.32682416468989417	0.48052282431818494	1.1161780262344172	1.1057727277704543	6	1.0	0.7454341517986851	0.5004006251120537	11	1.0	41.13409684079346	0.484627532212766	0.3918207981095904	0.7759811450492107	19.551204819277107	0	4.052430694539728	0.5116428724717106	0.009579853322992715	0.013697036083243129	0.5069278547539418	0.36084461623983977	476
chr2	71130057	71130822	MCEE	MPHOSPH10	-	+	70	divergent_classic	71130239	71130309	1.0	64.1	75.0	11	1.0	35.32756019892468	0.5592238038634647	11	1.0	14.47243649893253	0.6369162618970367	11	1.0	0.34199315072194997	1.071220242249529	11	1.0	0.4270440075753498	0.9944074714118891	0.911115452911842	0.9470819342381724	6	1.0	1.271931087193713	0.2569422817360805	11	1.0	19.557056990377728	0.46847040370081205	0.25473504679194064	0.8914312736122173	24.737037037037037	0	3.696607956607899	0.5671843030940058	0.0	0.0	0.44640866379996813	0.3607963203775928	477
chr12	120446244	120446900	TRIAP1	GATC	-	+	59	divergent_classic	120446384	120446443	1.0	66.0	70.0	11	1.0	45.140627190715186	0.5121243555493832	11	1.0	16.218518295081807	0.7424481852097411	11	1.0	0.4232167884017047	0.6297935937623951	11	1.0	0.37918067046935167	0.9310657366110063	0.9770382241422356	0.5542243227964015	6	1.0	0.7023517765158461	0.5007401673669066	11	1.0	30.476622507690248	0.5937198377960892	0.4738165489693566	0.9745580897052112	15.333333333333334	0	3.8095669865479005	0.5495521917763295	0.0	0.0	0.46989966555183943	0.36079077637608364	478
chr11	235918	237290	SIRT3	PSMD13	-	+	34	divergent_classic	236931	236965	1.0	53.0	101.0	11	1.0	35.73459014719235	0.4845165219290838	11	1.0	16.748641552257865	0.5709300306635846	11	1.0	0.6347327140030555	0.7571262954218279	11	1.0	0.29639201114563113	0.6256935159211385	1.4696402437878762	0.5159489799008388	6	1.0	1.0172325333347063	0.5607684781060603	11	1.0	21.861683455553575	0.49274346957000187	0.29944797478502594	0.8192584332982972	15.0	1	3.8809072172760146	0.5384164827471802	0.0	0.0	0.4845516802038542	0.36073209716002835	479
chr3	167734588	167735242	PDCD10	SERPINI1	-	+	303	divergent_classic	167734939	167735242	0.6941896024464832	63.2	37.0	11	1.0	24.402016281559213	0.529421157258978	11	1.0	9.178422774358621	0.664900448182231	10	0.9090909090909092	0.42967803614658884	1.3659779056479573	11	1.0	0.24888892989517525	0.9921522388047563	0.6666666666666666	1.1614566205767145	6	1.0	1.8532970059840155	0.46124155877522777	11	1.0	10.603288795175922	0.4825966642992605	0.2852917989325951	0.8204460839186682	11.833333333333334	0	3.3506207022080683	0.621190483806741	0.0	0.0	0.3737060041407868	0.3605879947649325	480
chr5	95554703	95555465	SKIC3	ARSK	-	+	50	divergent_classic	95555050	95555100	1.0	60.8	61.0	11	1.0	26.05230430415605	0.6967821168469129	11	1.0	8.46843578856794	0.5099250771713868	11	1.0	0.3224139789552099	0.7574860015002665	11	1.0	0.29886920889613156	0.7087152148901456	1.1064604140697678	0.4847986668956959	6	1.0	1.9072696364532504	0.388786035749982	11	1.0	14.300998584120125	0.48972672075322354	0.23691509795123836	1.1857033683759737	18.333333333333332	1	3.7701703944559095	0.5557017231389132	0.0	0.0	0.4607421563943303	0.3605033361738644	481
chr11	6603322	6603843	RRP8	ILK	-	+	91	divergent_classic	6603616	6603707	1.0	61.4	48.0	11	1.0	30.357580932574923	0.43435086569828185	10	0.9090909090909092	8.857721361835985	0.47301659361800547	11	1.0	0.32048114472531614	1.0166554108227739	11	1.0	0.2705789170133547	1.0427320241996774	1.714086917455054	0.7535990445888001	6	1.0	1.2858156850384366	0.45901401125556196	11	1.0	18.865407784720855	0.5931322838378861	0.4171637563862699	0.9563933364041575	11.94337811900192	2	3.7004494123802747	0.566584678824601	0.0	0.0	0.4453734671125976	0.36024591166361963	482
chr11	61429449	61430225	CPSF7	SDHAF2	-	+	10	divergent_classic	61430031	61430041	1.0	68.3	88.0	11	1.0	34.09817480325098	0.662057994655071	11	1.0	23.90051779299538	0.6645357347348255	11	1.0	0.2511227278153202	0.8737361820301472	11	1.0	0.3466278372956632	1.0210020990491204	1.1315147234787697	0.6874807022027631	6	1.0	1.2999734450795886	0.47458509620773376	11	1.0	33.566047921335276	0.4444034571612116	0.20623304537912607	0.8789334304453782	13.801116838487973	2	3.992380192864822	0.5210163340778933	0.0	0.0	0.5059722885809842	0.36019822020545256	483
chr17	75666919	75667548	RECQL5	SAP30BP	-	+	61	divergent_classic	75667189	75667250	1.0	59.6	51.0	11	1.0	31.685390884549932	0.5842604941097929	11	1.0	19.292007310992883	0.8005721477903771	11	1.0	0.5114180222839604	1.0478654250449955	11	1.0	0.3507269648925097	0.7868837347100897	0.9987721504993636	0.6136081651840952	6	1.0	1.6098560656281302	0.29848749091565774	11	1.0	25.216575847618028	0.5984522192097119	0.3439112015465484	0.7818465127585853	26.5129835718071	0	3.7265545584991076	0.5625098488391101	0.0	0.0	0.4499124064341456	0.3599776614658877	484
chr14	60980945	60981423	SLC38A6	TRMT5	+	-	57	divergent_overlapping	60981113	60981170	1.0	63.8	45.0	11	1.0	34.51163874553066	0.5194953953993128	11	1.0	18.907403416356704	0.4939019073675389	11	1.0	0.48869844701760345	0.788102213061271	11	1.0	0.4577498144513139	1.0647833229013015	0.9659290273562408	0.7043749369087837	6	1.0	1.6718505585701486	0.46474290950109826	11	1.0	24.46975148217937	0.5018147459333673	0.12454771150021147	1.0297450196801186	27.833333333333332	0	3.748403278338972	0.5590994171049687	0.0	0.0	0.45445134575569357	0.35997517056869555	485
chr17	28335045	28336022	IFT20	TNFAIP1	-	+	112	divergent_classic	28335489	28335601	1.0	66.6	79.0	11	1.0	27.348499123641947	0.4671252124109053	11	1.0	11.498587915991784	0.9375315043671709	11	1.0	0.5148519589407426	0.9164560763021516	11	1.0	0.27058212809206317	0.8707154970894733	1.68012684929702	0.6971807958469204	6	1.0	2.1441017516841554	0.5612910814229515	11	1.0	20.221295062086572	0.9057576131835849	0.2721257687813332	0.9242537751003018	26.154895939952237	1	3.635059699204033	0.5767915538514741	0.0	0.0	0.430801082974996	0.3599569464330884	486
chr3	88149364	88150363	CGGBP1	C3orf38	-	+	73	divergent_classic	88149885	88149958	1.0	59.2	70.0	11	1.0	38.06167573339217	0.5074161291589148	11	1.0	21.522942243285616	0.6285976746862323	10	0.9090909090909092	0.6614246066014116	1.0175185699647709	11	1.0	0.2824507037178246	0.6976506066931543	0.9249127611908922	0.4429815864594048	6	1.0	0.8073193401758355	0.32990447516731114	11	1.0	27.337203902382942	0.6000685798081642	0.3534246209836986	1.0835330262204896	12.121621621621621	0	3.7602562082479993	0.5572492579834927	0.0	0.0	0.45604395604395603	0.3597128900065839	487
chr21	46285713	46286697	MCM3AP	YBEY	-	+	44	divergent_classic	46286297	46286341	1.0	70.4	115.0	11	1.0	33.20044330053876	0.6502211712820157	11	1.0	13.096664630580621	0.5331454131007739	11	1.0	0.45732347165583376	0.8403361243967823	11	1.0	0.21062836125314924	0.7914325471073093	1.3316990950429777	0.7485655626385224	6	1.0	1.106816843037837	0.4458771605828063	11	1.0	23.975547171227674	0.5712304492743234	0.3789444058344678	0.8160910964641185	10.0	1	3.978592564225512	0.5231684860847247	0.0	0.0	0.5004777830864787	0.3594107293598335	488
chr9	35748656	35749286	GBA2	RGP1	-	+	58	divergent_classic	35749228	35749286	0.9904761904761904	71.0	63.0	11	1.0	30.685056665741865	0.44947098910181954	10	0.9090909090909092	13.14364888617802	0.80613436695879	11	1.0	0.3253185847863203	0.7577713850522603	11	1.0	0.15706956548293508	1.0000262937963154	1.3241285596124306	0.5398480148799835	6	1.0	0.6943691543084375	0.6091378022424586	11	1.0	25.033953094699005	0.7896099175216124	0.2631153502968446	0.6938415367142738	10.166666666666666	1	3.827907932200531	0.5466892989594347	0.0	0.0	0.4691033604077082	0.3594067277060864	489
chr18	56651225	56651600	WDR7	TXNL1	+	-	258	divergent_overlapping	56651342	56651600	0.8773333333333333	62.9	30.0	11	1.0	29.99240321159363	0.4821161230101843	11	1.0	8.779332986311479	0.7003923095660103	11	1.0	0.22130839564402896	1.106813641580779	11	1.0	0.24551082577373695	1.4393889008100405	0.2583333333333333	1.3293819354164496	6	1.0	1.6427554054332503	0.4572749638481337	11	1.0	11.822137753459048	0.5869779094894414	0.1625651565428936	1.3236824093169164	18.833333333333332	0	3.3906619000944693	0.6149403340064007	0.0	0.0	0.3776875298614429	0.35928239256099315	490
chr16	23641066	23641597	PALB2	DCTN5	-	+	144	divergent_classic	23641321	23641465	1.0	66.9	51.0	11	1.0	32.30010901415436	0.6867500794915653	11	1.0	11.29384465460288	0.46748405253827674	11	1.0	0.35570095384080297	0.8124282387199739	11	1.0	0.31138291089400516	0.6819843079423513	1.8693940848784136	0.9364026417717304	6	1.0	1.87120516837457	0.6314923278839218	11	1.0	20.830017870584957	0.6347266851427722	0.43219039086466116	1.2810881855535354	10.635907093534213	0	3.608083353727823	0.5810023719386448	0.0	0.0	0.4214843127886607	0.3588462426120561	491
chr6	159788909	159790983	TCP1	MRPL18	-	+	108	divergent_classic	159789703	159789811	1.0	59.5	171.0	11	1.0	29.98862383328664	0.36304107499676075	11	1.0	14.547989946859792	0.6147647871305184	11	1.0	0.4976173195520866	0.6413426244635883	11	1.0	0.36272088573282396	0.6573902219499969	1.0596385695488657	0.413176274097507	6	1.0	1.2542600949964624	0.3248546521958649	11	1.0	23.651823054697914	0.5930162146066894	0.37745755773707346	0.7747400558218224	11.699614271938282	0	4.199727332886777	0.48865090161790503	0.0	0.0	0.5437967829272177	0.3585993955253273	492
chr17	76725949	76727338	JMJD6	METTL23	-	+	30	divergent_classic	76726799	76726829	1.0	67.2	146.0	11	1.0	34.487870836812185	0.6315892851186832	11	1.0	20.248765073574226	0.7293940594184971	11	1.0	0.40851521235334776	0.81509789218955	11	1.0	0.30928106293363644	0.7085433120841593	1.413356333936992	0.6444325668914394	6	1.0	1.099928931161304	0.3573017207184418	11	1.0	27.48026837621494	0.5278094075033144	0.3436884920052486	0.7304455582923614	15.732661387089033	1	4.172863140159093	0.49284421344862483	0.0	0.0	0.5365504061156235	0.358102807214137	493
chr17	4142498	4143197	ZZEF1	CYB5D2	-	+	137	divergent_classic	4143030	4143167	1.0	67.4	78.0	11	1.0	31.747832788696993	0.5479580830954913	9	0.8181818181818182	6.664883038973698	0.801217767373708	11	1.0	0.35325903563657307	0.7159996881548237	11	1.0	0.22261967612689848	0.7481186430823271	1.7494437643870002	0.7818917751713094	6	1.0	1.5815388065231204	0.5183457240763116	11	1.0	14.050920160300125	0.703925930711024	0.280419550873367	0.8848173006004784	17.5	0	3.6014552484032434	0.5820369726338734	0.0	0.0	0.41702500398152575	0.3579222902480071	494
chr12	121799916	121805484	RHOF	SETD1B	-	+	605	divergent_classic	121803403	121804008	1.0	57.9	393.0	11	1.0	21.596334303430776	0.4758689584962322	11	1.0	20.87125901311827	0.4637975403561389	11	1.0	0.3225352862441157	0.7303171107451112	11	1.0	0.29953709105919774	0.5892998735865426	15.348567179817186	2.2518352918786246	6	0.8571428571428571	0.4919153472294891	0.2244466612425598	11	1.0	24.39055235542401	0.5014479861877219	0.5141514148187735	0.33875870753628157	9.041965996168583	0	6.598255092403804	0.1142575620433367	0.33784933733984046	0.4830485820839215	0.5563784042044911	0.35753112070385845	495
chr5	177022498	177023114	UIMC1	ZNF346	-	+	62	divergent_classic	177022633	177022695	1.0	69.5	66.0	11	1.0	41.72940588544927	0.761837817962405	11	1.0	11.153751072525647	0.7464858402976445	10	0.9090909090909092	0.7006273464994291	1.118368106297367	11	1.0	0.35087603675054135	0.6490440373712102	0.916367760938762	0.4081810002718174	6	1.0	1.2157585304488847	0.5612869929882478	11	1.0	25.945369874502955	0.6130636783805985	0.4780582633338933	0.9400563851515218	13.66612554112554	1	3.7925425011161833	0.5522095943975953	0.0	0.0	0.45540691192865107	0.35750591133763343	496
chr16	11976400	11977013	NPIPB2	SNX29	-	+	90	divergent_classic	11976643	11976733	1.0	59.9	53.0	11	1.0	36.16726909285038	0.48656706488536533	11	1.0	7.851288575465774	0.5421299877822033	11	1.0	0.433488037877812	0.8740961785882413	11	1.0	0.24237301228408528	0.7176506823855764	0.8006634314818458	1.0387070702300634	6	1.0	1.0737287959521191	0.8198244079203865	11	1.0	17.314039223565587	0.4041356021905544	0.31205293414980606	0.8075908993136142	11.026916802610115	0	3.704671275043428	0.565925675710957	0.0	0.0	0.43629558846950156	0.3572589468252333	497
chr11	117232057	117233225	PCSK7	RNF214	-	+	99	divergent_classic	117232525	117232624	0.7662671232876712	62.05	38.5	11	1.0	31.03246652923443	0.4741499737590196	11	1.0	9.641609805971454	0.5369571174402155	11	1.0	0.33251702733925764	1.1642717064138073	11	1.0	0.2431686670407531	0.7358048303728245	1.1963554054325602	0.3543819474116867	6	1.0	0.8464903216031318	0.8146956773507111	11	1.0	14.454586145363299	0.4098291067811005	0.202245010320034	0.9750327715224758	15.603595890410958	1	3.6851838290833054	0.5689675291745409	0.0	0.0	0.4307214524605828	0.3568034474079912	498
chr5	62403523	62404050	DIMT1	IPO11	-	+	28	divergent_classic	62403943	62403971	1.0	70.6	57.0	11	1.0	27.759404836898636	0.6186295570931634	11	1.0	15.615974602027315	0.5582483115857222	11	1.0	0.35354155555464295	0.6674108149244462	11	1.0	0.2571425495635225	1.1228791471675115	1.1264823258948702	0.7616255101984062	6	1.0	1.6526733564368115	0.277008963874817	11	1.0	23.7526239059348	0.526550064730948	0.2545143571371084	1.2126121007705586	9.666666666666666	0	3.906426097471647	0.5344331647552426	0.0	0.0	0.47627010670488934	0.35665429791356384	499
chr1	77978619	77979597	FUBP1	DNAJB4	-	+	64	divergent_classic	77979110	77979174	0.8384458077709611	56.45	37.0	11	1.0	29.71511988199254	0.3328986006022441	11	1.0	39.10067331145618	0.6076942582781616	10	0.9090909090909092	0.6641438485855428	1.0875961984830842	11	1.0	0.44045977438245526	0.8697662985167155	0.7872668038990268	0.5670874912925539	6	1.0	1.3793255836832012	0.4812644076668171	11	1.0	44.73533994495983	0.514213071393547	0.33019817998788653	0.5437373781766266	20.466598500340833	2	4.106064791047067	0.5032709666529134	0.0	0.0	0.5175983436853002	0.3565878897667554	500
chr17	32349982	32350441	C17orf75	ZNF207	-	+	108	divergent_classic	32350023	32350131	1.0	58.0	32.0	11	1.0	30.203673361031978	0.6329718319845673	11	1.0	35.576512774569906	0.5463846513745748	11	1.0	0.36921539842406575	0.6939112285876738	11	1.0	0.3708943171713527	0.7643632553410509	0.4517798865903374	0.8818823118589538	6	1.0	1.603989366925242	0.22071601245031094	11	1.0	45.573010928755664	0.5391670077574396	0.3396057611728664	1.0757626186761393	12.5	0	4.032275684611689	0.5147889279827114	0.0	0.0	0.5015926102882625	0.3563933542795633	501
chr2	38750393	38751542	SRSF7	GEMIN6	-	+	39	divergent_classic	38751494	38751533	1.0	62.7	116.0	11	1.0	30.949461503249662	0.42928381578351826	11	1.0	18.81611091152947	0.5954943933153182	11	1.0	0.48364749684775393	0.9190741164992999	11	1.0	0.4233099719314669	0.5062442031713653	4.928630671229356	1.818767136881997	5	0.8333333333333334	1.318221057396786	0.28058995609464715	11	1.0	28.569441863030793	0.6088589384709483	0.5039223511700023	0.7590397471220315	15.876559326950973	0	3.9528139600285974	0.527192345169348	0.0	0.0	0.483835005574136	0.35602743973998	502
chr11	3797217	3798077	PGAP2	NUP98	+	-	69	divergent_overlapping	3797723	3797792	1.0	62.8	90.0	11	1.0	17.45742893693338	0.5294448888342969	11	1.0	14.34207471215643	0.7954057656345118	11	1.0	0.2641504981523148	0.8593240116609918	11	1.0	0.19524319748566893	0.8420506919755391	0.4399745390016916	0.5450333784766919	6	1.0	2.639999028683717	0.3780151960154988	11	1.0	18.64776397825652	0.7062545633820414	0.1372994555369943	0.7585042794445201	10.666666666666666	0	3.8827941778718045	0.5381219414493779	0.0	0.0	0.46711259754738016	0.3553825558439652	503
chr17	28854961	28855301	ERAL1	FAM222B	+	-	223	divergent_overlapping	28855009	28855232	1.0	63.5	29.0	11	1.0	34.14711919481104	0.5264022704721775	11	1.0	11.471192808434925	0.7458665557721835	10	0.9090909090909092	0.7093403766957673	1.0169262961970387	11	1.0	0.3853816089046033	0.9680225143643811	1.2959770114942528	0.7053681732691536	6	1.0	1.0826008034531953	0.40022892699673596	11	1.0	20.972667596939413	0.42678318894397727	0.6124012795640504	1.0271299658428477	12.666666666666666	0	3.4720390521212265	0.6022379320469171	0.0	0.0	0.3807134894091416	0.3551092196415093	504
chr19	9827649	9828139	FBXL12	UBL5	-	+	75	divergent_classic	9827816	9827891	1.0	66.7	44.0	11	1.0	40.674082062832724	0.4446919208002227	11	1.0	9.136824338414748	0.45527785289238265	10	0.9090909090909092	0.8616067266916244	0.9100048432295634	11	1.0	0.3897301356946883	1.0879843436740548	1.3896322412407371	0.8495726757216463	6	1.0	1.0507044840849424	0.5065142818874468	11	1.0	22.22509637467675	0.414788499077313	0.3237081469487613	1.1121315873743316	26.0	0	3.7209054487634936	0.5633916351979078	0.0	0.0	0.43239369326325855	0.3550747620581407	505
chr3	179604558	179605000	MRPL47	NDUFB5	-	+	40	divergent_classic	179604649	179604689	1.0	59.3	34.0	11	1.0	22.286611279289893	0.34836216187311864	11	1.0	15.975871728201486	0.5619346302919752	11	1.0	0.3721309128822318	1.2046267327752593	11	1.0	0.2296142454895126	0.9486833400876301	0.3139815627743634	1.106436695984109	6	1.0	1.8201769286837903	0.27950249788169385	11	1.0	22.461809911999442	0.49479904439413847	0.16344973591054016	1.0700549935595058	25.333333333333332	0	3.82941084155325	0.5464547053636718	0.0	0.0	0.45476986781334605	0.3550128424894725	506
chr11	64225940	64226362	NUDT22	TRPT1	+	-	314	divergent_overlapping	64225940	64226254	0.580568720379147	75.5	33.0	11	1.0	31.250326255111535	0.6348229708567742	10	0.9090909090909092	10.600171217447544	0.7386922813985577	10	0.9090909090909092	0.5607038045070105	1.3078340617140778	11	1.0	0.24549765404361923	1.1560672091415862	2.1481740222134476	0.8468818615012511	6	1.0	1.2596001886136314	0.7044808585975332	11	1.0	16.480398169261793	0.4582475287567909	0.22374024662040315	0.7614651952316247	15.5	1	3.363286645283916	0.6192134190393176	0.0	0.0	0.355789138397834	0.3544221091350772	507
chr14	103715041	103716615	XRCC3	ZFYVE21	-	+	225	divergent_classic	103715504	103715729	1.0	64.7	172.0	11	1.0	19.632380748040845	0.6148238685511203	9	0.8181818181818182	4.741502437500156	0.8073036686064764	11	1.0	0.2929618189100703	0.5536634095336711	11	1.0	0.25312242847119876	0.45246614802891577	0.9834283908295725	0.5510637754392405	6	1.0	1.4700724918173216	0.4359984061297699	11	1.0	10.807884671693223	0.6179738598592672	0.1564062218482769	1.0293467522251416	11.94260906395595	0	4.058631599929658	0.5106749546862649	0.04010121453004156	0.05733571943962326	0.4431438127090302	0.354413841519102	508
chr12	21501669	21502022	RECQL	GOLT1B	-	+	111	divergent_classic	21501669	21501780	0.886685552407932	62.9	29.0	11	1.0	25.063294138267977	0.42609720641397475	11	1.0	14.50183598768295	0.7718565004834564	11	1.0	0.35723275336586346	0.7406360341224304	11	1.0	0.3231667738944321	1.089713306631777	1.201738192890643	1.062424728888653	6	1.0	1.7882389738069748	0.42652481445657936	11	1.0	26.418473720196094	0.5875263406380467	0.296740602576223	0.8298578862290452	18.333333333333332	0	3.7026988440823985	0.5662335583325568	0.0	0.0	0.4253065774804905	0.35408539657716986	509
chr9	137204869	137206013	TMEM203	NDOR1	-	+	36	divergent_classic	137205648	137205684	1.0	68.2	118.0	11	1.0	39.81351722835947	0.4325581116549587	11	1.0	10.59446570283354	0.7581242429432468	11	1.0	0.6532226869305168	0.732784064519767	11	1.0	0.4685025194820135	0.6717959633772667	4.374185106303644	0.7766987526195989	6	1.0	0.6618940197627623	0.65604764849896	11	1.0	24.60245598146831	0.47624512936446134	0.45268765338344213	0.6648706199356341	22.683566433566437	0	3.9474119499081306	0.5280355610134808	0.0	0.0	0.47611084567606304	0.35404747810821124	510
